movie_name,release_date
驅魔13,2023/10/27
數碼寶貝02 THE BEGINNING_國語版,2023/10/27
狂琴畸戀,2023/10/27
惡女,2023/10/27
青春並不溫柔,2023/10/27
日子,2023/10/27
塵埃之書：野美人號（英國國家劇院現場）,2023/10/25
數碼寶貝02 THE BEGINNING,2023/10/24
鑽石水族世界,2023/10/21
詐騙女王,2023/10/20
雉岳山怪談,2023/10/20
誆世巨作：蜘蛛窩新宇宙,2023/10/20
花月殺手,2023/10/20
笨錢效應,2023/10/20
飢餓遊戲：星火燎原,2023/10/20
飢餓遊戲：自由幻夢,2023/10/20
杜巴利伯爵夫人,2023/10/20
交響狂花,2023/10/20
天元突破劇場版 紅蓮螺巖 螺巖篇,2023/10/20
特別篇 吹響吧！上低音號～合奏團競賽篇～,2023/10/20
名偵探麻里子最悲慘的一天,2023/10/20
明天星期一,2023/10/20
紅色情深 經典數位修復,2023/10/14
極惡變身,2023/10/13
朝聖之路：一路平安,2023/10/13
戰火邊緣的青春,2023/10/13
少年Pi的奇幻漂流（英國國家劇院現場）,2023/10/13
達利:慾望之謎,2023/10/13
親愛的大衛,2023/10/13
幸福的所在,2023/10/13
天元突破劇場版 紅蓮螺巖 紅蓮篇,2023/10/13
電影哆啦A夢 - 大雄之宇宙英雄記,2023/10/13
女鬼橋2：怨鬼樓,2023/10/13
邀阿公阿嬤拍B級殭屍片,2023/10/13
動物感傷の清晨,2023/10/13
白色情迷 經典數位修復,2023/10/07
沒有國家的冠軍,2023/10/06
新進社員：電影版,2023/10/06
大法師:信徒,2023/10/06
德古拉的新娘,2023/10/06
塞納河上的船屋,2023/10/06
蒼鷺與少年(日文版),2023/10/06
劇場版城市獵人：天使之淚,2023/10/06
麵包超人電影版：樂波莉與暖呼呼禮物,2023/10/06
電影哆啦A夢：新大雄的大魔境 - 扁扁與5人之探險隊,2023/10/06
周處除三害,2023/10/06
人之初性本善,2023/10/06
藍色情挑 經典數位修復,2023/09/30
花漾奶奶金難搞,2023/09/29
汪汪隊立大功：超級大電影（國語版）,2023/09/29
A.I.創世者,2023/09/29
IU CONCERT: THE GOLDEN HOUR,2023/09/28
附身,2023/09/28
7號房的禮物,2023/09/28
在旅途中：方濟各的朝聖之旅,2023/09/28
男人最壞女人最愛,2023/09/28
奪魂鋸X,2023/09/28
劇場版 PSYCHO-PASS 心靈判官 PROVIDENCE,2023/09/28
電影哆啦A夢 - 大雄的秘密道具博物館,2023/09/28
觸不到的肌膚,2023/09/28
冰淇淋般的愛戀,2023/09/28
他馬克老闆,2023/09/28
X,2023/09/28
鬼夢遊,2023/09/22
狼少年：不朽的愛,2023/09/22
愛在滿格時,2023/09/22
芽籠,2023/09/22
浴血任務4,2023/09/22
偉大的十四世：達賴喇嘛,2023/09/22
印咒：畢舍遮,2023/09/22
冬日男孩,2023/09/22
劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY2>,2023/09/22
劇場版IDOLiSH7-偶像星願- LIVE 4bit BEYOND THE PERiOD<DAY1>,2023/09/22
電影哆啦A夢：大雄與奇跡之島,2023/09/22
成功補習班,2023/09/22
榮耀之路,2023/09/21
自由之聲,2023/09/19
科西嘉的那個夏天,2023/09/18
賭徒鮑伯,2023/09/17
神父李昂莫罕,2023/09/16
影子軍隊,2023/09/16
千萬別開門,2023/09/15
闇黑新世界,2023/09/15
愛爾瑪的情與慾,2023/09/15
鬼偶,2023/09/15
威尼斯魅影謀殺案,2023/09/15
地獄來的乘客,2023/09/15
沉默之海,2023/09/15
德黑蘭雙面疑雲,2023/09/15
岸邊露伴在羅浮,2023/09/15
少女☆歌劇 Revue Starlight RONDO RONDO RONDO,2023/09/15
斷捨離天堂,2023/09/15
善良的牧本先生,2023/09/15
電影哆啦A夢 - 新‧大雄與鐵人兵團,2023/09/15
我的天堂城市,2023/09/15
峰爆,2023/09/15
換宿夜驚魂,2023/09/11
保護者,2023/09/08
正義辯護人,2023/09/08
AI時代,2023/09/08
生命之舞,2023/09/08
劇場版 少女☆歌劇 Revue Starlight,2023/09/08
電影哆啦A夢 - 大雄的人魚大海戰,2023/09/08
查無此心,2023/09/08
我最愛的笨男人,2023/09/08
蘭陵40─演員實驗教室,2023/09/08
鬼修女II,2023/09/07
愛情，不用翻譯,2023/09/03
贖命救援,2023/09/01
飛舞人生,2023/09/01
失衡凶間之罪與殺,2023/09/01
奪魂鋸,2023/09/01
GHOSTBOOK 妖怪圖鑑,2023/09/01
電影哆啦A夢 - 新‧大雄的宇宙開拓史,2023/09/01
渴水,2023/09/01
海的盡頭是草原,2023/09/01
私刑教育3,2023/08/31
KANGDANIEL: MY PARADE,2023/08/30
MAMAMOO：MY CON THE MOVIE,2023/08/25
絕對味覺情人,2023/08/25
絕美波麗露,2023/08/25
尋愛小說家：海史密斯,2023/08/25
暗殺風暴,2023/08/25
無情荒地有琴天,2023/08/25
爆復,2023/08/25
24小時賭命倒數,2023/08/25
神選之地,2023/08/25
死亡解剖,2023/08/25
BE : the ONE,2023/08/25
粽邪3 :鬼門開,2023/08/25
喵的詐騙集團(英文版),2023/08/22
無事生非（莎翁經典劇集）,2023/08/22
受監護的女人,2023/08/22
限時引爆,2023/08/21
靜靜的生活,2023/08/21
大病人,2023/08/21
超市之女,2023/08/20
民暴之女,2023/08/20
女稅務員,2023/08/19
女稅務員2,2023/08/19
鴻運女,2023/08/19
逃出寧靜海,2023/08/18
復仇狗聯盟,2023/08/18
喜幹會,2023/08/18
我的藍莓夜,2023/08/18
雪后奇緣,2023/08/18
我和喵喵的冒險旅行,2023/08/18
青春豬頭少年不會夢到嬌憐外出妹,2023/08/18
來自雪國的遺書,2023/08/18
千輝同學未免甜得過火,2023/08/18
呼叫愛美子,2023/08/18
我的麻吉4個鬼,2023/08/18
藍甲蟲,2023/08/17
四月物語：數位修復版,2023/08/16
劇場版 衝鋒戰士：搶救月球大作戰,2023/08/15
親密（前編）,2023/08/12
親密（後編）,2023/08/12
屍發現場,2023/08/11
鬼手鬼手 請開口,2023/08/11
冰風暴,2023/08/11
喵喵博物館(英文版),2023/08/11
忌怪島,2023/08/11
景深之中,2023/08/11
不散（4K修復版）,2023/08/11
水泥烏托邦：末日浩劫,2023/08/10
幽靈公館,2023/08/10
勇闖太空,2023/08/09
我和我的賽車老爸,2023/08/09
忍者龜：變種大亂鬥,2023/08/04
一個人的朝聖,2023/08/04
與狼共舞,2023/08/04
五個惡魔,2023/08/04
新次元！蠟筆小新電影超能力大決戰～飛吧！手卷壽司～,2023/08/04
#人孔,2023/08/04
銀河鐵道之父,2023/08/04
夏洛克的孩子們,2023/08/04
機甲英雄 劇場版 我與我等於無限大(國語版),2023/08/04
獸刑,2023/08/04
馬克白（莎翁經典劇集）,2023/08/03
GT：跨界玩家,2023/08/03
巨齒鯊2: 海溝深淵,2023/08/02
在水中,2023/08/01
神鬼海底撈,2023/07/28
掃毒3：人在天涯,2023/07/28
卓別林與他的情人,2023/07/28
珍愛硬起來,2023/07/28
之前的我們,2023/07/28
我們的最強暑假,2023/07/28
永遠的好麻吉,2023/07/28
電影版TOKYO MER：行動急診室,2023/07/28
假裝沒事,2023/07/28
謎樣的你,2023/07/28
鐵男：金屬獸,2023/07/28
鐵男II：血肉橫飛,2023/07/28
請問，還有哪裡需要加強,2023/07/28
長路將盡,2023/07/21
奧本海默,2023/07/21
鬼郵輪：瑪麗皇后號,2023/07/21
她和他的女兒,2023/07/21
飯捲男孩乖乖睡,2023/07/21
電影哆啦A夢：大雄與天空的理想鄉,2023/07/21
惠子不能輸,2023/07/21
黑夜遊行,2023/07/21
腹荷,2023/07/20
Barbie芭比,2023/07/20
幸運狗狗來造訪,2023/07/20
直到世界末日,2023/07/16
回不去的那座山,2023/07/15
飛躍吧！金牌英雄,2023/07/15
My Precious初戀,2023/07/14
電梯遊戲,2023/07/14
我的左派老師,2023/07/14
情慾獨角獸,2023/07/14
GRIDMAN UNIVERSE,2023/07/14
銀平町的電影時光,2023/07/14
陰兒房：鬼門陰深處,2023/07/13
四層公寓,2023/07/07
我恨我自己,2023/07/07
死屍死時四十四,2023/07/07
怪物,2023/07/07
謎霧莊園,2023/07/07
暗湧情事,2023/07/07
不可能的任務：致命清算 第一章,2023/07/06
名偵探柯南 黑鐵的魚影,2023/07/06
幽魂娜娜：重生,2023/06/30
小提琴天后慕特：愛樂一生,2023/06/30
元素方城市(英文版),2023/06/30
變身少女露比,2023/06/30
SSSS.DYNAZENON 劇場總集篇,2023/06/30
一直一直都很喜歡你,2023/06/30
印第安納瓊斯：命運輪盤,2023/06/29
惡靈古堡：死亡島,2023/06/29
命案,2023/06/26
舞力對決 : 地表撐霸,2023/06/26
SEE HEAR LOVE 看不見聽不見也愛你,2023/06/25
小行星城,2023/06/23
貴公子,2023/06/21
蝙蝠：血色情慾 數位修復版,2023/06/21
淨化論,2023/06/21
別叫我”賭神”,2023/06/21
蜘蛛人：穿越新宇宙,2023/06/21
SSSS. GRIDMAN 劇場總集篇,2023/06/21
她喜歡的是,2023/06/21
化劫,2023/06/20
SUGA: Road to D-DAY,2023/06/17
j-hope IN THE BOX,2023/06/17
雙手的溫柔,2023/06/16
惡靈魔洛剋,2023/06/16
義美超級爸,2023/06/16
大愚樂家,2023/06/16
百合的雨聲,2023/06/16
溟溟,2023/06/16
閃電俠,2023/06/14
超人力霸王德卡 最終章 朝向旅程的彼方‧‧‧,2023/06/10
愛情停損點,2023/06/09
阿諾是個模範生,2023/06/09
為你鍾琴,2023/06/09
深夜加油站遇見蘇格拉底,2023/06/09
聖奧梅爾殺嬰案,2023/06/09
六月之蛇,2023/06/09
南方，寂寞鐵道,2023/06/09
花開富貴,2023/06/09
變形金剛：萬獸崛起,2023/06/07
這裡沒有熊,2023/06/03
三張面孔,2023/06/03
沙特與波娃,2023/06/03
白晝的惡魔,2023/06/03
犯罪都市3,2023/06/02
萊茵金,2023/06/02
米蘭昆德拉：從玩笑到無謂的盛宴,2023/06/02
鬼出櫃,2023/06/02
催眠狙擊,2023/06/02
豪門心計,2023/06/02
烈火浩劫,2023/06/02
爛人,2023/06/02
安妮艾諾 超八時光,2023/06/02
BLUE GIANT 藍色巨星,2023/06/02
貞子 DX,2023/06/02
名偵探神助理：黃金螺旋之謎,2023/06/02
熱帶往事,2023/06/02
古董局中局,2023/06/02
馬克斯，我的愛,2023/06/01
留愛在蔚藍海岸,2023/05/31
新．假面騎士,2023/05/31
日本春歌考,2023/05/31
長別離,2023/05/30
御法度,2023/05/30
無理心中日本之夏,2023/05/30
廣島之戀,2023/05/29
印度之歌,2023/05/28
絞死刑,2023/05/28
太陽的墓場,2023/05/28
歸來的醉漢,2023/05/28
莒哈絲最後的情人,2023/05/27
青春殘酷物語,2023/05/27
當男人戀愛時,2023/05/26
禁忌的畫像：卡拉瓦喬之影,2023/05/26
厲嬰魂,2023/05/26
色局追兇,2023/05/26
坎達哈行動,2023/05/26
燃起希望之火,2023/05/26
駭人骨娃娃,2023/05/26
愛的密語,2023/05/26
小美人魚(數位2D版),2023/05/24
快一秒的他,2023/05/20
收陰機,2023/05/19
非關男孩,2023/05/19
鷹勇潛艦,2023/05/19
我的2年妓女生涯,2023/05/19
摘星甜點王,2023/05/19
烈火焚身,2023/05/19
消失的紫斑蝶,2023/05/19
擒慾女王,2023/05/19
玩命關頭 X,2023/05/15
陰影下的她,2023/05/12
開心鬼上身,2023/05/12
神鬼聖戰,2023/05/12
邪厄,2023/05/12
Anne的多重恐懼,2023/05/12
正宗巨齒鯊,2023/05/12
演員夢,2023/05/12
我的幸福婚約,2023/05/12
金之國水之國,2023/05/12
湯道,2023/05/12
龍馬精神,2023/05/12
炎日,2023/05/12
追殺代理人,2023/05/05
上流謀殺案,2023/05/05
燃燒的玫瑰,2023/05/05
揮灑心篇章,2023/05/05
神鬼第六感,2023/05/05
鬼噤聲,2023/05/05
萊拉兄弟,2023/05/05
指尖上綻放的愛,2023/05/05
星際異攻隊3,2023/05/03
破碎太陽之心,2023/04/29
魯蛇大翻身,2023/04/28
窄路微塵,2023/04/28
危險療程,2023/04/28
梵蒂岡驅魔士,2023/04/28
限時追捕,2023/04/28
絕命控制,2023/04/28
這就是我,2023/04/28
扶桑花女孩之舞,2023/04/28
麻罪犯,2023/04/28
速命道,2023/04/27
心之谷,2023/04/25
王立宇宙軍～歐尼亞米斯之翼～：4K數位修復版,2023/04/23
情書/鷺鷥河/二重奏/返來呷飯,2023/04/23
春水奇譚/屍舞/有了？！,2023/04/23
傲慢與偏見（音樂劇）,2023/04/22
春日郊遊/推特事/塑膠情人,2023/04/22
魍神之夜/食夢者/殭屍外公,2023/04/22
惡靈地堡,2023/04/21
絕地營救,2023/04/21
烈火亞當,2023/04/21
寶可噩夢,2023/04/21
愛瑪（音樂劇）,2023/04/21
詭樓,2023/04/21
玫瑰母親,2023/04/21
屍智症,2023/04/21
電影版 佐佐木與宮野 畢業篇,2023/04/21
電影刀劍亂舞-黎明-,2023/04/21
月之圓缺,2023/04/21
愛是自私,2023/04/21
Fishmans,2023/04/21
地中海發燒友,2023/04/21
不能流淚的悲傷,2023/04/21
空巢,2023/04/21
炸彈客,2023/04/21
鬼玩人：復活,2023/04/20
COLDPLAY: LIVE AT RIVER PLATE,2023/04/19
離不開你的依賴,2023/04/19
《樂隊舞台》——男孩們回來了（音樂劇）,2023/04/18
四百擊,2023/04/16
涅槃咒,2023/04/14
血忌,2023/04/14
燈火闌珊,2023/04/14
吸血鬼特助：雷菲爾,2023/04/14
穆荷蘭大道 4K數位修復版,2023/04/14
柴可夫斯基的妻子,2023/04/14
聖母院大火：世紀浩劫,2023/04/14
正年輕,2023/04/14
假面騎士劇場版 Battle Royale,2023/04/14
厄林,2023/04/14
熊男,2023/04/07
十三門徒,2023/04/07
鬼玩人 4K數位修復版,2023/04/07
再一次勇敢跳躍,2023/04/07
百花,2023/04/07
疫起,2023/04/07
屍房菜,2023/04/06
過去那五年（音樂劇）,2023/04/06
超級瑪利歐兄弟電影版,2023/04/05
AIR,2023/04/05
玫瑰母親,2023/04/02
孩子， 你好嗎 ? 我是誰?,2023/04/01
戰爭開打之際,2023/04/01
美麗的他電影版,2023/04/01
靈魂伴侶,2023/03/31
夏日悄悄話,2023/03/31
孩子， 你好嗎 ? 鴕鳥騎士,2023/03/31
白日青春,2023/03/31
65：恐怖行星,2023/03/31
公主與野獸,2023/03/31
桃子樹的最後豐收,2023/03/31
鏡之孤城,2023/03/31
魔女宅急便(日語版),2023/03/31
電影版殘念生物事典,2023/03/31
做工的人電影版,2023/03/31
龍與地下城：盜賊榮耀,2023/03/29
唐璜羅曼死,2023/03/27
長春事件,2023/03/26
追兇12夜,2023/03/25
杏仁與海馬,2023/03/24
小淘氣尼古拉：快樂的源頭,2023/03/24
販愛天堂,2023/03/24
名偵探柯南 灰原哀物語〜黑鐵的神祕列車〜,2023/03/24
艾莉絲旅館,2023/03/24
守護黑面琵鷺,2023/03/24
捍衛任務4,2023/03/22
闇黑對決,2023/03/17
若愛重來,2023/03/17
流水落花,2023/03/17
熊蓋毒,2023/03/17
致蕾絲莉,2023/03/17
噩夢輓歌 4K數位修復版,2023/03/17
聖蛛,2023/03/17
人體動物圖鑑：烏龜的殼其實是肋骨,2023/03/17
WINNER 2022 CONCERT THE CIRCLE : THE MOVIE,2023/03/16
沙贊！眾神之怒,2023/03/16
夢遊樂園,2023/03/15
九槍,2023/03/14
無人相信的真相,2023/03/11
8釐米：詛咒影帶,2023/03/10
超完美狗保姆,2023/03/10
蓋世棋蹟,2023/03/10
天生一對2 大電影：再續前緣,2023/03/10
驚聲尖叫 6,2023/03/10
屍蹤天使,2023/03/10
俠探特攻：驚爆獨立日,2023/03/10
尋找第5味,2023/03/10
怪談比留子,2023/03/10
黑的教育,2023/03/10
斷網,2023/03/08
維特:音樂劇,2023/03/03
投奔怒海,2023/03/03
小熊維尼：血與蜜,2023/03/03
金牌拳手III,2023/03/03
火線埋伏,2023/03/03
光影帝國,2023/03/03
血仇生死鬥,2023/03/03
驚爆點,2023/03/03
玩具當家,2023/03/01
配樂大師顏尼歐,2023/02/27
本日公休,2023/02/26
孩子， 你好嗎 ? 我的名字叫李心潔,2023/02/25
孩子， 你好嗎 ?  山頂小屋,2023/02/25
TÁR 塔爾,2023/02/25
鈴芽之旅,2023/02/25
巫師靈不靈！？,2023/02/24
巫母,2023/02/24
人肉搜索2：失蹤搜救,2023/02/24
殺手迴戰,2023/02/24
法貝爾曼,2023/02/24
所有的美麗與血淚,2023/02/24
胡桃鉗與魔笛公主的奇幻冒險(英文版),2023/02/24
不離職冒險王,2023/02/24
盲柳與沉睡的女人,2023/02/24
回到首爾,2023/02/24
我們的黎明,2023/02/24
風再起時,2023/02/21
色界,2023/02/17
毒舌大狀,2023/02/17
「鬼滅之刃」上弦集結，前進刀匠村,2023/02/17
追海豚的長崎夏日,2023/02/17
愛情美樂地,2023/02/17
蟻人與黃蜂女 : 量子狂熱,2023/02/16
蟻人與黃蜂女 : 量子狂熱,2023/02/15
仇恨謎林,2023/02/10
束縛,2023/02/10
鐵達尼號 25周年重映版,2023/02/10
珍愛熱線,2023/02/10
僕愛君愛：致深愛妳的那個我,2023/02/10
僕愛君愛：致我深愛的每個妳,2023/02/10
愛情失格,2023/02/10
關於我和鬼變成家人的那件事,2023/02/10
山椒魚來了,2023/02/10
青春養成記,2023/02/08
火線交涉,2023/02/03
幻影,2023/02/03
對我而言，你是珍貴的,2023/02/03
敲敲門,2023/02/03
愛在生命終結時,2023/02/03
新世紀福音戰士新劇場版：終,2023/02/03
我的鯨魚老爸,2023/02/02
BTS: YET TO COME IN CINEMAS,2023/02/01
霍爾的移動城堡,2023/02/01
天間莊三姊妹,2023/01/31
大明星多重宇宙,2023/01/27
伊尼舍林的女妖,2023/01/27
日出日落：屋頂上的提琴手,2023/01/27
BILLIE EILISH: LIVE AT THE O2 （戲院加長版）,2023/01/27
驚獄77,2023/01/27
片場風暴,2023/01/27
萬惡世代,2023/01/27
日麗,2023/01/25
迫降危機,2023/01/25
超難搞先生,2023/01/23
淘氣小企鵝啵樂樂 電影版：巨龍城堡大冒險(國語版),2023/01/20
巴比倫,2023/01/20
屁屁偵探 : 天才惡人屁屁亞蒂,2023/01/20
詐團圓,2023/01/20
拼音戀習曲,2023/01/19
玩命特攻：武演行動,2023/01/19
舌尖上的禪,2023/01/19
天龍八部之喬峰傳,2023/01/17
HERO,2023/01/13
沒有你的旅程,2023/01/13
《聽見天堂》4K數位修復版,2023/01/13
窒友梅根,2023/01/13
愛．子,2023/01/13
巧虎電影　巧虎與塔魯王子,2023/01/13
我的婆婆怎麼把ＯＯ搞丟了,2023/01/13
山中森林,2023/01/13
那個男人,2023/01/10
開羅謀殺案,2023/01/07
紳探追緝令,2023/01/06
監弒器,2023/01/06
緣路山旮旯,2023/01/06
劫婚大作戰,2023/01/06
地下疑雲,2023/01/06
西蒙娜：世紀之聲,2023/01/06
她和她們的電影課,2023/01/06
彬與瑛,2023/01/06
夜鷹的單戀,2023/01/06
唱出戀愛的苦惱,2023/01/06
無邊,2023/01/06
灌籃高手 THE FIRST SLAM DUNK,2022/12/31
正義迴廊,2022/12/30
無間道,2022/12/30
無間道II,2022/12/30
無間道III：終極無間,2022/12/30
夢迴西藏：軍官與達賴喇嘛,2022/12/30
與你共舞,2022/12/30
親密,2022/12/30
美好的早晨,2022/12/30
劇場版 弦音 ─初始的一射─,2022/12/30
TANG,2022/12/30
邪惡的孩子,2022/12/30
想見你,2022/12/30
沒有煙硝的日子,2022/12/29
心情直播不NG,2022/12/28
共感頻率,2022/12/23
碰碰狐音樂電影:奇幻城嘉年華,2022/12/23
花路阿朱媽,2022/12/23
智齒,2022/12/23
朝聖之路：聖雅各,2022/12/23
湯恩與劍客汪汪隊,2022/12/23
鬼搖靈2：陰語陣陣,2022/12/23
輝夜姬想讓人告白－永不結束的初吻,2022/12/23
線，畫出的我,2022/12/23
鬼壓床了沒,2022/12/23
夏日天空的那匹紅馬,2022/12/23
過時·過節,2022/12/22
初步舉證,2022/12/20
蘿拉快跑,2022/12/17
閨蜜大狂殺,2022/12/16
魔蟲禁區,2022/12/16
阿凡達：水之道,2022/12/16
瑪琳艾索普：首席女指揮,2022/12/16
高原上的家屋,2022/12/16
有你就是家,2022/12/16
芳名卡門,2022/12/16
我所知道她的二三事,2022/12/16
男性，女性,2022/12/16
天使降臨到我身邊！珍貴的朋友,2022/12/16
手,2022/12/16
一起一起,2022/12/16
無法無天,2022/12/10
晝盲神探,2022/12/09
失控正義,2022/12/09
小說家電影,2022/12/09
俠探特攻：贖罪行動,2022/12/09
魚之子,2022/12/09
好想傳達你的聲音,2022/12/09
愛情在車上,2022/12/09
這個殺手不太冷靜,2022/12/09
關於我轉生變成史萊姆這檔事劇場版 紅蓮之絆篇,2022/12/06
海底世界(國語版),2022/12/05
整形帝王,2022/12/02
王者製造,2022/12/02
女孩與蜘蛛,2022/12/02
如果驢知道,2022/12/02
五星饗魘,2022/12/02
決戰38度線,2022/12/02
暴戾夜,2022/12/02
梵天神器：滅世開端,2022/12/02
通往夏天的隧道，再見的出口,2022/12/02
蒲公英,2022/12/02
還有愛的日子,2022/12/02
四海,2022/12/02
大熊貓(國語版),2022/12/01
NCT DREAM THE MOVIE : In A DREAM,2022/11/30
天才狂歡派對：最終章,2022/11/28
音爆浩劫,2022/11/25
大製片家,2022/11/25
奇異冒險 (英文版),2022/11/25
俠探特攻：全面追緝,2022/11/25
貓爸爸們,2022/11/25
放牛班足球隊,2022/11/25
天空之城(日文版),2022/11/25
葬禮,2022/11/25
修羅天魔~骷髏城之七人．極 （新感線舞台劇）,2022/11/25
通往異世界的便利店,2022/11/25
戀上笨拙的你,2022/11/25
神人之家,2022/11/25
女優 摔吧！,2022/11/25
失序正義,2022/11/25
骨肉的總和,2022/11/24
憂鬱之島,2022/11/20
稻浪上的夢想家,2022/11/20
厄憶追凶,2022/11/18
喬治亞天空下,2022/11/18
愛情需要編劇,2022/11/18
