id,movie_page_url,file_path
118,https://boxofficetw.tfai.org.tw/search/18751/%E5%9B%9B%E7%99%BE%E6%93%8A,data/web_scraping_data/box_office/118.yaml
119,https://boxofficetw.tfai.org.tw/search/24206/%E9%AD%AF%E8%9B%87%E5%A4%A7%E7%BF%BB%E8%BA%AB,data/web_scraping_data/box_office/119.yaml
120,https://boxofficetw.tfai.org.tw/search/23965/%E7%AA%84%E8%B7%AF%E5%BE%AE%E5%A1%B5,data/web_scraping_data/box_office/120.yaml
121,https://boxofficetw.tfai.org.tw/search/24213/%E7%A5%9E%E9%AC%BC%E7%AC%AC%E5%85%AD%E6%84%9F,data/web_scraping_data/box_office/121.yaml
122,https://boxofficetw.tfai.org.tw/search/24351/%E6%94%B6%E9%99%B0%E6%A9%9F,data/web_scraping_data/box_office/122.yaml
123,https://boxofficetw.tfai.org.tw/search/24253/%E9%B7%B9%E5%8B%87%E6%BD%9B%E8%89%A6,data/web_scraping_data/box_office/123.yaml
124,https://boxofficetw.tfai.org.tw/search/24138/%E7%83%88%E7%81%AB%E7%84%9A%E8%BA%AB,data/web_scraping_data/box_office/124.yaml
125,https://boxofficetw.tfai.org.tw/search/24544/BLUE%20GIANT%20%E8%97%8D%E8%89%B2%E5%B7%A8%E6%98%9F,data/web_scraping_data/box_office/125.yaml
126,https://boxofficetw.tfai.org.tw/search/24499/%E8%9C%98%E8%9B%9B%E4%BA%BA%EF%BC%9A%E7%A9%BF%E8%B6%8A%E6%96%B0%E5%AE%87%E5%AE%99,data/web_scraping_data/box_office/126.yaml
127,https://boxofficetw.tfai.org.tw/search/24493/%E5%B0%8F%E8%A1%8C%E6%98%9F%E5%9F%8E,data/web_scraping_data/box_office/127.yaml
128,https://boxofficetw.tfai.org.tw/search/24717/%E5%B0%8F%E6%8F%90%E7%90%B4%E5%A4%A9%E5%90%8E%E6%85%95%E7%89%B9%EF%BC%9A%E6%84%9B%E6%A8%82%E4%B8%80%E7%94%9F,data/web_scraping_data/box_office/128.yaml
129,https://boxofficetw.tfai.org.tw/search/24784/%E5%85%83%E7%B4%A0%E6%96%B9%E5%9F%8E%E5%B8%82(%E8%8B%B1%E6%96%87%E7%89%88),data/web_scraping_data/box_office/129.yaml
130,https://boxofficetw.tfai.org.tw/search/24868/%E4%B8%8D%E5%8F%AF%E8%83%BD%E7%9A%84%E4%BB%BB%E5%8B%99%EF%BC%9A%E8%87%B4%E5%91%BD%E6%B8%85%E7%AE%97%20%E7%AC%AC%E4%B8%80%E7%AB%A0,data/web_scraping_data/box_office/130.yaml
131,https://boxofficetw.tfai.org.tw/search/24835/%E6%9A%97%E6%B9%A7%E6%83%85%E4%BA%8B,data/web_scraping_data/box_office/131.yaml
132,https://boxofficetw.tfai.org.tw/search/24638/%E5%9B%9E%E4%B8%8D%E5%8E%BB%E7%9A%84%E9%82%A3%E5%BA%A7%E5%B1%B1,data/web_scraping_data/box_office/132.yaml
133,https://boxofficetw.tfai.org.tw/search/24754/%E9%A3%9B%E8%BA%8D%E5%90%A7%EF%BC%81%E9%87%91%E7%89%8C%E8%8B%B1%E9%9B%84,data/web_scraping_data/box_office/133.yaml
134,https://boxofficetw.tfai.org.tw/search/24938/Barbie%E8%8A%AD%E6%AF%94,data/web_scraping_data/box_office/134.yaml
135,https://boxofficetw.tfai.org.tw/search/24917/%E5%A5%A7%E6%9C%AC%E6%B5%B7%E9%BB%98,data/web_scraping_data/box_office/135.yaml
136,https://boxofficetw.tfai.org.tw/search/24925/%E9%9B%BB%E5%BD%B1%E5%93%86%E5%95%A6A%E5%A4%A2%EF%BC%9A%E5%A4%A7%E9%9B%84%E8%88%87%E5%A4%A9%E7%A9%BA%E7%9A%84%E7%90%86%E6%83%B3%E9%84%89,data/web_scraping_data/box_office/136.yaml
137,https://boxofficetw.tfai.org.tw/search/24954/%E5%81%87%E8%A3%9D%E6%B2%92%E4%BA%8B,data/web_scraping_data/box_office/137.yaml
138,https://boxofficetw.tfai.org.tw/search/24998/GT%EF%BC%9A%E8%B7%A8%E7%95%8C%E7%8E%A9%E5%AE%B6,data/web_scraping_data/box_office/138.yaml
139,https://boxofficetw.tfai.org.tw/search/25061/%E5%BF%8D%E8%80%85%E9%BE%9C%EF%BC%9A%E8%AE%8A%E7%A8%AE%E5%A4%A7%E4%BA%82%E9%AC%A5,data/web_scraping_data/box_office/139.yaml
140,https://boxofficetw.tfai.org.tw/search/24467/%E4%B8%80%E5%80%8B%E4%BA%BA%E7%9A%84%E6%9C%9D%E8%81%96,data/web_scraping_data/box_office/140.yaml
