id,movie_page_url,file_path
153,https://boxofficetw.tfai.org.tw/search/26945/%E5%93%A5%E5%90%89%E6%8B%89%E8%88%87%E9%87%91%E5%89%9B%20:%20%E6%96%B0%E5%B8%9D%E5%9C%8B,data\box_office\by_id\153.json
154,https://boxofficetw.tfai.org.tw/search/7414/%E6%AD%A3%E7%BE%A9%E8%81%AF%E7%9B%9F,data\box_office\by_id\154.json
155,https://boxofficetw.tfai.org.tw/search/21054/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB2%EF%BC%9A%E5%A4%B1%E6%8E%A7%E5%A4%9A%E9%87%8D%E5%AE%87%E5%AE%99,data\box_office\by_id\155.json
156,https://boxofficetw.tfai.org.tw/search/6741/%E6%B0%A3%E8%B1%A1%E6%88%B0(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\156.json
157,https://boxofficetw.tfai.org.tw/search/26768/%E6%B2%99%E4%B8%98%EF%BC%9A%E7%AC%AC%E4%BA%8C%E9%83%A8,data\box_office\by_id\157.json
158,https://boxofficetw.tfai.org.tw/search/5555/%E5%8A%A0%E5%8B%92%E6%AF%94%E6%B5%B7%E7%9B%9C%20%E7%A5%9E%E9%AC%BC%E5%A5%87%E8%88%AA%EF%BC%9A%E6%AD%BB%E7%84%A1%E5%B0%8D%E8%AD%89(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\158.json
159,https://boxofficetw.tfai.org.tw/search/23894/%E6%8D%8D%E8%A1%9B%E4%BB%BB%E5%8B%994,data\box_office\by_id\159.json
160,https://boxofficetw.tfai.org.tw/search/21741/%E9%9B%B7%E7%A5%9E%E7%B4%A2%E7%88%BE%EF%BC%9A%E6%84%9B%E8%88%87%E9%9B%B7%E9%9C%86,data\box_office\by_id\160.json
161,https://boxofficetw.tfai.org.tw/search/24917/%E5%A5%A7%E6%9C%AC%E6%B5%B7%E9%BB%98,data\box_office\by_id\161.json
162,https://boxofficetw.tfai.org.tw/search/2670/%E5%87%BA%E7%A5%9E%E5%85%A5%E5%8C%962,data\box_office\by_id\162.json
163,https://boxofficetw.tfai.org.tw/search/4925/%E7%BE%85%E6%A0%B9(%E6%95%B8%E4%BD%8DIMAX%202D%E7%89%88),data\box_office\by_id\163.json
