序號,國別,片名,上映日,出品,院數,總日數,總金額,總票數,首週票房,週末總票房
1270,香港,非同凡響,2018/11/23,AR CHARITABLE FOUNDATION LIMITED、THE HONG KONG COUNCIL OF SOCIAL SERVICE、GOLDEN SCENE COMPANY LIMITED,7,14,37085.0000,172,35325.0000,17155.0000
1271,香港,吉屋,2019/01/25,滿滿額創作香港有限公司、星藝有限公司,9,11,35905.0000,158,32875.0000,16600.0000
1272,香港,海上花,2022/09/23,徐璐、Spectre Productions、sixpackfilm,6,14,33942.0000,148,16250.0000,11032.0000
1273,香港,遇上1967的女神,2022/03/12,LUNAR FILMS PTY LIMITED,1,2,31480.0000,159,31480.0000,15130.0000
1274,香港,此情此刻,2016/11/25,香港  MM2 ENTERTAINMENT HONG KONG LIMITED、香港  頂尖娛樂製作有限公司、香港  香港電影發展基金HONG KONG FILM DEVELOPMENT FUND、香港  高先電影有限公司、香港  創意時尚有限公司、大陸  廣東國奧體育發展有限公司,1,4,28630.0000,129,28630.0000,14910.0000
1275,香港,殺出個黃昏,2021/12/03,自家製控股有限公司、太陽娛樂文化有限公司、非凡娛樂製作有限公司,9,12,26165.0000,127,24101.0000,13583.0000
1276,香港,女人街，再見了,2021/09/10,明利電影製作有限公司,8,14,25166.0000,115,22116.0000,10137.0000
1277,香港,志明與春嬌,2010/10/29,寰亞電影有限公司,1,1,23700.0000,158,23700.0000,23700.0000
1278,香港,暗色天堂,2016/04/15,英皇影業有限公司,1,3,21610.0000,98,21610.0000,6990.0000
1279,香港,江湖悲劇,2016/11/25,本地制作有限公司、夢想沙龍娛樂文化有限公司、中辰企業策劃有限公司、萬創國際集團有限公司,1,3,21580.0000,98,21580.0000,6600.0000
1280,香港,全個世界都有電話,2024/06/21,Golden Scene Company Limited、銀翼文創有限公司、點對點製作有限公司、威裕環球集團,14,14,21256.0000,82,20096.0000,14306.0000
1281,香港,大手牽小手,2016/11/25,滿滿額創作香港有限公司、星藝有限公司、無限動力實業有限公司,1,3,20980.0000,95,20980.0000,14160.0000
1282,香港,喜怒哀樂,2019/01/25,天馬電影出品(香港)有限公司,9,11,20125.0000,94,19465.0000,11400.0000
1283,香港,脫皮爸爸,2018/04/20,(香港)幻.國影業有限公司、(大陸)北京劇角映畫文化傳媒股份有限公司、(大陸)大地時代文化傳播（北京）有限公司、(香港)邵氏兄弟國際影業有限公司、 (大陸)北京啓泰遠洋文化傳媒有限公司、(香港)宇鯉影業有限公司、(大陸)北京劇魔影業投資管理有限公司、(大陸)壹睿諮詢（北京）有限公司,4,14,19760.0000,106,3610.0000,16090.0000
1284,香港,夜校,2023/12/15,宏寰文化傳播有限公司,3,21,12604.0000,52,10308.0000,9049.0000
1285,香港,有罪,2019/06/26,豐想文化有限公司、戰虎電影有限公司、娛人製造國際文化傳媒集團有限公司,1,7,12515.0000,56,12515.0000,9220.0000
1286,香港,名劍,2018/04/09,Fortune Star Media Limited,1,1,11260.0000,60,11260.0000,0
1287,香港,藍天白雲,2018/02/02,OPUS 1 LIMITED,2,7,10765.0000,48,10765.0000,5570.0000
1288,香港,失衡凶間之罪與殺,2023/09/01,寰亞電影製作有限公司,香港電影發展基金會,悅目映畫有限公司,1,9,8690.0000,36
1289,香港,獨臂刀,2018/04/09,Celestial Filmed Entertainment Ltd.,1,1,7580.0000,40,7580.0000,7580.0000
1290,香港,分手再說我愛你,2016/05/20,ENTERTAINING POWER CO.  LTD、太陽娛樂文化有限公司,3,2,6960.0000,33,6960.0000,0
1291,香港,以青春的名義,2018/01/26,(香港)以青春電影製作有限公司,1,7,6880.0000,29,6880.0000,2950.0000
1292,香港,大醉俠,2018/04/09,Celestial Filmed Entertainment Ltd.,1,1,6430.0000,35,6430.0000,6430.0000
1293,香港,出租女友,2022/01/14,UP TV 娛樂、中國創意數碼娛樂有限公司、hmvod、培生培心公司,4,7,5470.0000,25,5470.0000,4030.0000
1294,香港,私人會所,2018/01/26,(香港)金馬娛樂有限公司、(香港)本地製作有限公司、(香港)框格音樂事務、(大陸 )家夢控股有限公司,1,7,4840.0000,22,4840.0000,2410.0000
1295,香港,山中傳奇,2019/07/27,香港第一發行有限公司,1,1,3075.0000,16,3075.0000,3075.0000
1296,香港,五個小孩的校長,2015/04/02,寰宇影片發行有限公司、寰宇娛樂有限公司,1,3,990.0000,8,990.0000,990.0000
1298,英國/德國/法國/阿根廷,老小孩小大人/龍阿蠻/龍阿蠻的飛行醫生三人組/動物哇哈哈-小螞蟻很愛鬧/小小人大世界-聖誕寶貝,2021/12/05,MAGNETFILM GmbH、Magic Light Pictures Limited、Meta Media、Dandelooo,3,3,1165.0000,11,1165.0000,1165.0000
1299,英國/義大利,流浪者之歌（庫斯杜力卡版）,2018/12/09,Park Circus Limited,1,3,39300.0000,200,39300.0000,30720.0000
1300,英國/義大利,流浪者之歌,2022/10/21,Park Circus Limited,1,3,22290.0000,147,22290.0000,13620.0000
1301,英國/俄羅斯/德國/烏克蘭,DAU：退變,2020/10/25,Coproduction Office,1,1,147330.0000,246,147330.0000,147330.0000
1302,英國/西班牙,卡拉之歌,2022/10/21,Park Circus Limited,1,3,8760.0000,65,8760.0000,4620.0000
1303,英國/日本/美國,時間簡史,2017/12/04,Park Circus Limited,1,3,12520.0000,67,12520.0000,9240.0000
1304,英國、伊朗,闇影之下,2016/12/30,(美國)VERTICAL ENTERTAINMENT,3,18,66170.0000,315,59780.0000,41535.0000
1305,英國,怒火地平線,2016/10/06,LIONS GATE INTERNATIONAL(UK) LIMITED,93,65,45996635.0000,197452,34703970.0000,27912729.0000
1306,英國,奪魂鋸：遊戲重啟,2017/11/10,LIONS GATE INTERNATIONAL(UK) LIMITED,87,63,39400552.0000,170986,25071659.0000,26157047.0000
1307,英國,愛國者行動(數位2D版),2017/02/24,LIONS GATE INTERNATIONAL(UK) LIMITED,67,79,31999969.0000,139324,23378271.0000,19876720.0000
1308,英國,英倫對決,2017/10/13,GOLDEN NETWORK OVERSEAS LIMITED,72,66,30640911.0000,136878,17233540.0000,20518066.0000
1309,英國,時代革命,2022/02/25,Haven Productions Ltd.,48,96,27719793.0000,111265,801160.0000,15697509.0000
1310,英國,走音天后,2016/05/27,PATHE INTERNATIONAL.,87,113,27422992.0000,123382,11795349.0000,17515494.0000
1311,英國,玩命直播,2016/09/09,LIONS GATE INTERNATIONAL (UK) LIMITED.,70,77,23653254.0000,104200,11240260.0000,14984514.0000
1312,英國,美國刺客,2017/09/13,LIONS GATE INTERNATIONAL(UK) LIMITED,65,52,18285637.0000,81138,14058484.0000,10778692.0000
1313,英國,噪反,2021/03/05,Lions Gate International(UK),83,103,17356801.0000,72784,10558486.0000,12402437.0000
1314,英國,詐欺女王,2021/02/26,GEM Entertainment Kft.,68,43,17053262.0000,69763,8051178.0000,10978453.0000
1315,英國,絕地營救,2023/04/21,RELAY MOTION KFT.,71,59,15740576.0000,65367,7131173.0000,9626526.0000
1316,英國,末代皇帝（數位修復版）,1988/04/23,Hanway Films Limited,45,120,13623149.0000,54994,3828410.0000,8601931.0000
1317,英國,老娘也要當間諜,2018/08/17,LIONS GATE INTERNATIONAL (UK) LIMITED,65,64,11072100.0000,50089,7854142.0000,6610530.0000
1318,英國,別敲兩次門,2017/01/13,CONTENT MEDIA CORPORATION INTERNATIONAL LIMITED,34,40,10977338.0000,47930,6901236.0000,6470679.0000
1319,英國,父親,2021/04/23,EMBANKMENT FILMS LIMITED,48,47,10672310.0000,45693,3162423.0000,6824886.0000
1320,英國,漫漫回家路,2017/03/03,FILM 、 TV HOUSE LIMITED,41,121,10484133.0000,48910,112035.0000,6814658.0000
1321,英國,深海鯊機,2017/06/30,47 DOWN LIMITED,54,63,9685657.0000,44352,7177175.0000,6359682.0000
1322,英國,無間行動,2019/09/27,Batrax Entertainment,56,111,7823942.0000,36369,5774356.0000,4966246.0000
1323,英國,人生剩利組,2017/10/20,FILM 、 TV HOUSE LIMITED.,49,79,7252404.0000,33997,3509872.0000,4607597.0000
1324,英國,鬼手鬼手 請開口,2023/08/11,Bankside Films Ltd,76,70,7147023.0000,28669,4484079.0000,4174416.0000
1325,英國,鐵幕行動,2021/04/09,GEM ENTERTAINMENT KFT.,51,38,6961342.0000,28621,4069901.0000,5023976.0000
1326,英國,梵谷：星夜之謎,2017/10/20,(美國)CINEMA MANAGEMENT GROUP LLC,18,71,6545428.0000,28806,1956380.0000,3563978.0000
1327,英國,我要為你呼吸(數位2D版),2017/11/03,EMBANKMENT FILMS LIMITED,58,59,5980710.0000,27789,3684721.0000,3721165.0000
1328,英國,日麗,2023/01/25,Charades ,21,86,5425214.0000,22646,1003455.0000,2718068.0000
1329,英國,波麗萊多里鬼屋,2021/03/12,WESTEND FILMS LTD,49,71,5271980.0000,22479,3438287.0000,3855453.0000
1330,英國,乘願再來九百年,2016/06/24,2047 INC.,17,66,5223885.0000,24153,2669285.0000,3371255.0000
1331,英國,園長夫人：動物園的奇蹟,2017/05/19,FILM AND TV HOUSE LIMITED.,34,79,4654875.0000,21314,2776497.0000,2869645.0000
1332,英國,咖啡.愛情,2016/08/26,KRISOLTA FILM 、 TV (UK) LTD.,25,62,4028567.0000,18368,2520397.0000,2511082.0000
1333,英國,鬼撕眠,2016/07/01,FILM 、 TV HOUSE LIMITED,42,55,3769258.0000,17387,3136229.0000,2174668.0000
1334,英國,祕密花園,2020/07/08,STUDIOCANAL,57,36,3683552.0000,15890,2423112.0000,1941941.0000
1335,英國,聖鹿之死,2017/12/22,HANWAY FILMS LIMITED,19,38,3579578.0000,15550,2034710.0000,2100918.0000
1336,英國,們,2022/06/02,RELAY MOTION KFT.,56,37,3332467.0000,13867,2016083.0000,1855776.0000
1337,英國,正念的奇蹟,2017/09/01,WESTEND FILMS LTD,11,36,3314368.0000,14652,1672896.0000,1819728.0000
1338,英國,夢想集中營,2024/02/08,RELAY MOTION KFT.,61,57,3187111.0000,12622,1551479.0000,1743627.0000
1339,英國,逃出狂鯊島,2024/06/14,STUDIOCANAL,76,21,3146532.0000,12949,2615762.0000,1964697.0000
1340,英國,俘虜,2020/12/15,HANWAY FILMS LIMITED,25,97,2997052.0000,12704,1000916.0000,1671407.0000
1341,英國,大監獄行動,2020/01/10,Media Film International,39,21,2954830.0000,13384,2294212.0000,1925940.0000
1342,英國,選情尬翻天,2019/05/24,Lions Gate International(UK)、 Limited.,64,57,2880818.0000,14733,2117434.0000,1903868.0000
1343,英國,茱蒂,2019/12/10,PATHE FUND LIMITED、 acting through its division PATHE INTERNATIONAL,27,78,2704628.0000,12189,1122027.0000,1389063.0000
1344,英國,湯瑪士小火車：環遊世界大冒險,2018/08/17,GULLANE (THOMAS) LIMITED,18,46,2688807.0000,11422,1558639.0000,1981577.0000
1345,英國,晚班,2020/06/12,CtrlMovie,9,76,2583270.0000,10406,543600.0000,1607130.0000
1346,英國,九命貓的奇幻旅程,2024/08/08,GFM Animation Limited,43,50,2578563.0000,10634,1528274.0000,1349702.0000
1347,英國,巴黎，德州 (4K數位修復版),2024/03/14,HANWAY FILMS LIMITED,18,74,2488678.0000,10081,55777.0000,1343404.0000
1348,英國,瘋狂富作用,2022/10/07,SOCIETE PARISIENNE DE PRODUCTION SARL,39,101,2340641.0000,10242,1111807.0000,1386908.0000
1349,英國,已經很想妳,2016/10/07,THE SALT COMPANY (INTERNATIONAL) LTD,10,49,2242088.0000,9356,1246821.0000,1234471.0000
1350,英國,天才柏金斯,2016/09/14,GENIUS FILM PRODUCTIONS LIMITED,15,49,2224052.0000,9881,1374933.0000,1312788.0000
1351,英國,發條橘子,2017/12/29,(英國)PARK CIRCUS LIMITED,23,70,2196954.0000,9340,628690.0000,1186791.0000
1352,英國,地球：奇蹟的一天,2018/05/04,BBC WORLDWIDE LIMITED,28,48,2176124.0000,9558,932554.0000,1506284.0000
1353,英國,崩壞人生,2016/05/13,FILM AND TV HOUSE LIMITED,28,76,2160423.0000,11843,902533.0000,1158248.0000
1354,英國,偷天行動,2021/02/10,Arclight Films International Pty Ltd.,30,100,2139540.0000,10244,1361934.0000,1110630.0000
1355,英國,玩命Online：雙槍對決,2020/06/24,Altitude Film Sales Limited,39,80,1923498.0000,9299,1301471.0000,1069631.0000
1356,英國,金牌特勤隊(數位2D版),2017/09/15,GFM FILMS LLP,33,66,1781963.0000,9099,1442286.0000,1297573.0000
1357,英國,下一站，托斯卡尼,2020/08/21,HANWAY FILMS LIMITED,54,28,1721663.0000,7764,1321025.0000,1036210.0000
1358,英國,皮諾丘的奇幻旅程,2020/09/18,HANWAY FILMS LIMTED,36,56,1631393.0000,7736,1066205.0000,1122932.0000
1359,英國,寂寞大師,2018/04/04,HANWAY FILMS LIMITED,15,30,1576524.0000,7077,982968.0000,769547.0000
1360,英國,盜王之王,2019/01/04,STUDIOCANAL SAS,28,45,1561061.0000,7167,1367482.0000,993216.0000
1361,英國,森之聲：猩火燎原,2024/08/11,GFM Animation,60,52,1493663.0000,6246,764869.0000,962972.0000
1362,英國,劫孕,2018/01/26,EMBANKMENT FILMS LIMITED,27,28,1484810.0000,6489,1348451.0000,883180.0000
1363,英國,小熊維尼：血與蜜,2023/03/03,PREMIERE ENTERTAINMENT GROUP LLC,49,48,1454186.0000,6150,1184860.0000,1034781.0000
1364,英國,喵的詐騙集團(英文版),2023/08/22,Telepool GmbH,17,39,1442697.0000,6206,806807.0000,1097454.0000
1365,英國,柏靈頓熊熊出任務,2017/12/01,(盧森堡)ANTON PICTURES S.  A  R.  L.,36,66,1412617.0000,6668,1078123.0000,1048447.0000
1366,英國,街角的書店,2018/06/29,CELSIUS ENTERTAINMENT LTD.,9,33,1371225.0000,6405,600815.0000,762110.0000
1367,英國,世界之庭,2016/06/03,INTERNATIONAL PRODUCTION ASSOCIATES  INC.(IPA),7,67,1359310.0000,6313,450450.0000,767220.0000
1368,英國,路易的第9條命,2016/11/18,MIRAMAX UK LIMITED,34,55,1316001.0000,6589,1035030.0000,768666.0000
1369,英國,只殺陌生人,2018/04/20,(盧森堡)ANTON PICTURES S. À R. L.,44,39,1276968.0000,6187,1164594.0000,943968.0000
1370,英國,愛美獎行動,2020/05/29,Pathe Fund Limited、 acting through its division Pathe International,64,67,1227391.0000,5710,852550.0000,843960.0000
1371,英國,教會,1986/12/20,GOLDCREST FILMS INTERNATIONAL LIMITED,21,59,1223639.0000,5584,702531.0000,761359.0000
1372,英國,一週斃命：不死退費,2018/10/12,ALTITUDE FILM SALES LIMITED,34,70,1212075.0000,5661,872636.0000,721960.0000
1373,英國,記憶中的擁抱,2018/03/16,(德國)STUDIOCANAL TV GMBH,19,56,1205449.0000,5476,760080.0000,821914.0000
1374,英國,NY單身日記,2016/09/30,PROTAGONIST PICTURES LIMITED,17,56,1172032.0000,5805,757198.0000,713021.0000
1375,英國,惡水真相,2021/05/07,HANWAY FILMS LIMITED,43,34,1158221.0000,5034,1006693.0000,744771.0000
1376,英國,盜夢偵探,2021/03/26,PARK CIRCUS LIMITED,16,34,1149537.0000,4538,614313.0000,649457.0000
1377,英國,深夜小狗神祕習題(英國國家劇院現場),2018/10/19,THE ROYAL NATIONAL THEATRE,6,17,1120840.0000,1619,675520.0000,771560.0000
1378,英國,我是布萊克,2016/12/23,(法國)WILD BUNCH,5,35,1115495.0000,5251,424330.0000,580710.0000
1379,英國,時尚鬼才:McQueen,2018/06/15,EMBANKMENT FILMS LTD,9,45,1101146.0000,4886,472806.0000,542113.0000
1380,英國,烈火情人,1993/04/03,HANWAY FILMS LIMITED,27,34,1081877.0000,4862,702590.0000,620002.0000
1381,英國,李爾王(英國國家劇院現場),2016/04/23,THE ROYAL NATIONAL THEATRE,6,33,1069180.0000,1537,238120.0000,587320.0000
1382,英國,居禮夫人：放射永恆,2020/04/17,Studiocanal,31,106,1053937.0000,5291,557764.0000,701012.0000
1383,英國,酷玩樂團：夢過頭,2018/11/14,TRAFALGAR RELEASING LIMITED,11,1,1028800.0000,2580,1028800.0000,0
1384,英國,蘇珊夫人尋婚計,2016/09/02,PROTAGONIST PICTURES LIMITED,13,25,989354.0000,4531,687334.0000,648199.0000
1385,英國,狄更斯之塊肉餘生記,2020/10/30,GEM ENTERTAINMENT KFT.,43,22,975653.0000,4288,803687.0000,632567.0000
1386,英國,舞力對決 : 地表撐霸,2023/06/26,HANWAY FILMS LIMITED,53,45,964442.0000,4314,776210.0000,582503.0000
1387,英國,芭蕾王者,2019/05/10,The Match Factory GmbH,13,28,960384.0000,4528,470544.0000,595854.0000
1388,英國,失速芭蕾,2024/08/05,EMBANKMENT FILMS LIMITED,17,39,957038.0000,4140,479098.0000,491079.0000
1389,英國,決戰最前線,2020/06/12,METRO INTERNATIONAL ENTERTAINMENT LIMITED,33,83,925692.0000,6698,522650.0000,584937.0000
1390,英國,鯊顫,2022/05/13,ALTITUDE FILM SALES LIMITED,42,83,911199.0000,4588,645272.0000,615731.0000
